order_id,product_id,store_id,product_name,city,date_of_sale,quantity,sales_amount
5,982,6,Hat,Susanberg,2010-07-16,7,18.38
78,396,3,Cheese,South Michelle,2019-09-04,1,26.49
44,586,8,Shirt,New Ronaldview,2005-06-02,1,57.3
59,206,8,Chair,North David,2010-10-09,7,41.14
39,959,10,Computer,Moorestad,2000-07-16,5,36.14
79,985,7,Table,Christensenton,2018-05-09,6,63.51
48,582,8,Tuna,East Cynthiaville,2006-05-17,5,35.0
69,451,7,Mouse,Kleinside,2001-09-17,9,72.86
62,827,4,Chicken,South Amber,2022-05-07,2,31.79
75,817,7,Cheese,West Harold,2014-12-29,10,11.8
20,401,5,Soap,South Mariaburgh,2003-08-24,8,39.69
60,254,10,Tuna,Alexisville,2009-06-27,4,22.56
7,904,4,Towels,Port Craigland,2009-12-23,10,68.83
12,791,5,Chicken,Gentrybury,2016-08-10,6,12.1
67,977,1,Keyboard,Jensenhaven,2022-12-09,3,43.83
49,762,5,Chair,Lake Patriciaview,2026-02-11,10,68.3
31,980,5,Keyboard,Hicksmouth,2002-11-22,6,74.67
27,816,2,Pants,South Toddhaven,2014-09-10,9,19.7
16,685,3,Chips,Davisshire,2004-07-14,2,42.71
49,900,7,Fish,Amyburgh,2009-11-11,7,27.87
88,875,8,Soap,Courtneymouth,2021-07-03,6,64.55
55,517,7,Gloves,Lake Ravenmouth,2019-08-04,1,72.79
9,189,7,Shoes,Brownchester,2003-11-26,8,36.81
39,748,3,Shoes,East Jacquelineborough,2006-05-24,7,48.97
65,935,6,Computer,Frazierfort,2018-08-08,10,16.76
97,582,1,Chips,Parkerstad,2021-02-20,4,64.94
33,519,5,Towels,South Tinafurt,2014-08-15,0,15.1
49,480,4,Pants,West Kelly,2017-07-10,4,38.17
56,196,4,Shirt,Port Nicholasfurt,2005-09-19,5,64.64
20,199,5,Chips,Tylerborough,2002-02-25,9,14.14
58,607,1,Hat,New Noahview,2024-02-19,7,55.35
67,279,1,Chair,Lake Sarahfort,2000-11-09,5,15.69
17,159,7,Gloves,Lake Robertmouth,2016-07-23,4,32.46
79,342,3,Hat,Owenshaven,2008-04-13,1,67.85
71,898,5,Shirt,Lake Ryanborough,2026-07-26,6,61.39
85,70,2,Keyboard,East Mackenzieview,2014-01-15,2,52.33
75,383,4,Pizza,New Christy,2010-12-31,0,21.18
97,741,5,Sausages,South Alexishaven,2009-03-17,4,62.17
99,118,8,Cheese,Patriciafort,2001-11-10,5,60.84
32,746,6,Fish,Lewistown,2019-11-13,6,36.8
2,65,6,Tuna,Ericfurt,2000-05-22,4,59.93
45,61,4,Table,Deborahfurt,2018-03-26,2,12.27
28,65,6,Salad,Port Mallorytown,2024-05-26,2,49.35
29,628,5,Table,Jonesberg,2016-08-27,3,28.98
40,835,8,Towels,Bernardmouth,2012-08-08,0,17.14
18,647,6,Table,Sierraport,2014-07-13,10,49.3
24,856,5,Pizza,North Sarah,2008-08-22,5,49.12
84,293,10,Mouse,Lake Jessica,2019-09-15,6,14.7
17,347,5,Soap,Leslietown,2024-11-20,9,64.74
80,224,7,Ball,Ronaldmouth,2012-08-12,5,31.5
0,435,4,Bike,Port Pamela,2019-08-26,5,23.25
17,530,6,Chicken,New Randyland,2025-05-08,5,53.96
49,985,5,Ball,Port Sonya,2004-11-05,0,69.59
84,111,5,Fish,Danielstad,2022-03-26,4,28.81
43,757,1,Soap,Johnsonview,2001-12-06,6,68.45
76,754,6,Keyboard,Wendyberg,2022-04-01,7,70.93
0,521,8,Salad,Port Chad,2010-10-09,5,14.66
89,859,6,Towels,West Lisaport,2003-07-25,0,73.75
22,977,2,Pizza,West Rachael,2023-10-16,3,38.98
56,216,8,Bacon,Deanside,2012-02-18,0,58.21
26,419,5,Bacon,Anthonyborough,2023-10-02,1,57.71
56,506,4,Salad,Buchananhaven,2018-11-09,3,39.33
93,522,8,Mouse,Dawnbury,2014-08-09,10,66.3
5,664,3,Chips,North Christopher,2007-04-13,3,15.63
34,709,10,Chair,Cunninghamshire,2017-09-22,4,51.61
43,79,4,Shirt,West Steven,2008-03-05,4,71.55
33,946,10,Cheese,West Sonya,2024-08-03,7,14.82
15,434,4,Cheese,Sharonville,2010-11-18,10,55.51
50,460,3,Chair,East Jamesfort,2024-09-17,0,15.6
3,104,1,Hat,Port Edwinhaven,2012-10-17,6,42.79
28,513,9,Cheese,Caitlintown,2026-02-23,6,40.45
38,744,6,Bacon,Laraland,2002-06-05,8,24.18
4,175,4,Bike,Johnsonville,2006-04-01,3,27.5
32,933,6,Chips,West Amberberg,2012-11-28,3,37.84
23,68,5,Chicken,Lake Robert,2008-06-04,3,55.52
49,121,10,Table,Bradleyton,2019-11-16,4,41.96
10,545,6,Pizza,South Sheri,2005-06-11,0,24.63
45,646,4,Pizza,East Edwin,2018-01-28,3,15.97
29,876,9,Computer,West Jamesport,2020-04-12,6,44.6
11,55,7,Sausages,Jonesport,2010-04-29,1,36.43
93,580,8,Hat,East Monicastad,2004-10-01,8,16.68
46,529,2,Mouse,Jonathantown,2020-11-23,10,72.51
86,103,9,Fish,Medinaburgh,2003-12-24,0,52.366387495509905
58,390,4,Bike,Palmerfort,2004-10-08,9,50.95
50,713,2,Shirt,Davisville,2012-05-21,9,31.72
55,793,10,Fish,Port Darlenehaven,2014-07-16,1,49.8
2,888,9,Sausages,East Christina,2021-03-13,9,64.77
10,168,10,Computer,Sarahaven,2023-04-18,2,54.6
57,324,7,Computer,Cookhaven,2004-08-10,7,43.99
70,857,1,Sausages,Port Kevin,2018-06-30,3,49.11
35,429,7,Bike,East Alexshire,2018-08-08,4,48.17
3,98,2,Table,Matthewland,2011-06-28,3,36.5
34,687,2,Mouse,Parkerchester,2021-02-16,3,13.26
59,748,3,Fish,Loganmouth,2019-10-26,2,29.7
78,180,8,Salad,Sabrinamouth,2000-11-11,7,31.3
28,437,1,Sausages,East Jeremyhaven,2000-03-21,8,50.29
15,604,2,Pizza,West Alexis,2026-06-29,5,42.92
34,632,10,Cheese,New Kaylahaven,2005-07-23,2,13.84
47,190,9,Mouse,East Tara,2006-06-03,5,72.83
77,83,1,Soap,Parkerchester,2015-03-13,2,16.92
69,218,7,Fish,Mckenziefort,2020-04-12,6,49.38
70,350,8,Pizza,South Michaelfort,2010-12-23,4,30.16
73,955,10,Fish,New Jasonshire,2004-10-02,5,33.89
19,856,3,Ball,East Christopher,2001-05-22,6,61.55
34,327,8,Ball,North Vanessabury,2004-09-02,0,64.18
6,607,8,Computer,Virginiaview,2016-09-11,2,33.57
30,976,8,Salad,East Derrickside,2019-01-13,8,40.65
83,502,10,Tuna,Donovanport,2008-11-01,3,71.39
78,337,8,Chicken,Boothfort,2012-10-19,0,11.28
89,101,3,Hat,East Alexandria,2010-06-13,1,67.46
44,505,7,Gloves,East Wendyview,2003-02-18,1,55.64
28,813,4,Chair,Pattersonton,2026-05-15,4,56.95
76,641,5,Keyboard,Mcdanielville,2024-01-03,1,17.87
58,417,3,Cheese,Coxmouth,2019-03-02,3,73.29
8,524,10,Mouse,West Michellehaven,2022-11-15,5,24.78
67,523,2,Hat,South Kendra,2012-11-02,1,11.34
70,325,7,Shoes,Port Lauren,2011-06-30,9,56.28
3,924,6,Pants,West Lisashire,2026-03-24,4,47.46
41,712,7,Sausages,West Amymouth,2019-11-07,10,50.53
17,989,1,Shirt,South Timothyberg,2012-08-02,5,43.86
98,378,7,Salad,Robinsonchester,2026-04-19,10,70.19
83,603,5,Table,North Calvin,2022-08-07,1,34.67
64,238,2,Tuna,Michaelfurt,2025-08-14,1,60.22
25,363,10,Shoes,Port Carriechester,2011-08-30,7,36.63
100,518,1,Shoes,Hebertberg,2000-05-14,8,51.78
3,57,2,Keyboard,West Michelle,2000-09-16,7,31.32
86,721,6,Computer,North Arieltown,2004-05-03,9,51.27
86,800,3,Car,Ericborough,2014-08-24,4,60.63
7,951,7,Car,Douglaschester,2007-10-08,6,53.14
43,111,10,Pizza,Oconnellhaven,2012-05-15,9,38.24
51,548,4,Tuna,Hinesland,2023-06-17,6,13.6
11,872,6,Salad,Port Paul,2024-01-02,9,22.88
30,756,4,Chair,Rachelburgh,2007-06-10,0,67.42
38,268,3,Bacon,New Sarahside,2017-04-24,6,73.61
86,669,10,Computer,North Ashleyburgh,2019-04-13,7,38.8
87,800,4,Bike,Johnsonborough,2022-08-10,5,64.52
35,667,6,Table,New Amandamouth,2024-05-29,6,58.17
59,460,4,Chicken,Angelaland,2012-02-07,4,18.78
49,265,2,Gloves,Levinechester,2008-05-03,8,18.46
85,940,3,Sausages,Paulshire,2026-11-04,4,20.5
32,971,6,Towels,South Amanda,2013-10-11,6,41.2
12,970,8,Tuna,Port Candaceland,2023-10-16,8,67.13
53,755,1,Computer,Barneshaven,2005-11-19,3,36.35
23,129,1,Computer,Lake Michael,2013-10-23,2,20.71
78,210,2,Ball,Hallfurt,2023-09-22,0,14.79
40,975,4,Shoes,East Tiffanytown,2014-05-25,6,21.27
48,268,1,Computer,Camposmouth,2006-03-31,3,51.82
63,751,5,Keyboard,New Shannon,2013-05-14,6,50.54
48,362,6,Chicken,Lake Anna,2001-02-25,1,39.81
75,546,8,Pizza,Chasefurt,2019-03-10,3,31.54
30,825,5,Salad,East Susan,2000-01-06,1,32.63
36,727,6,Salad,West Todd,2016-07-15,8,28.65
18,219,6,Soap,Annberg,2009-09-14,4,71.56
77,533,9,Salad,Jamestown,2008-02-17,10,43.15
51,953,2,Towels,New Karen,2010-02-03,0,15.6
70,265,3,Soap,North Sharon,2016-02-04,10,37.28
74,74,9,Computer,Joycefurt,2015-03-08,10,70.82
42,283,4,Pizza,North Brandonmouth,2015-06-29,9,50.4
36,843,8,Towels,North Miguelbury,2010-01-03,2,67.62
12,237,5,Hat,New Tanyastad,2014-11-18,10,11.12
62,96,5,Mouse,Stephanieport,2014-03-01,8,43.28
92,591,10,Computer,South Anthonyfort,2014-12-17,2,18.19
72,328,5,Pants,Harperchester,2016-08-01,1,52.9
99,280,2,Salad,North Robin,2008-06-12,8,68.13
98,417,8,Fish,New Julie,2015-07-08,0,63.33
25,231,1,Shirt,South Carla,2022-06-30,1,23.34
76,603,5,Ball,Lucasside,2011-05-25,6,56.49
80,108,3,Sausages,Lisachester,2025-02-03,4,49.9
26,401,6,Tuna,Milesside,2020-01-29,1,44.63
9,660,2,Sausages,New Brandontown,2005-03-13,5,23.56
91,438,6,Keyboard,Lake Barbara,2019-11-16,6,27.1
72,903,3,Towels,East Kendraside,2018-10-30,2,52.62
38,177,5,Hat,Moorechester,2017-08-11,7,25.97
55,188,9,Sausages,North Deborah,2013-12-17,2,55.59
83,921,5,Car,North Kelly,2023-06-01,8,53.34
14,846,7,Towels,East Barbara,2026-03-16,10,13.65
40,405,4,Soap,Johnhaven,2004-08-17,7,69.27
23,799,3,Bacon,Cartertown,2010-02-19,10,23.7
87,310,5,Chicken,West Pamelaberg,2018-01-14,7,36.2
82,710,4,Chips,Lake Davidfurt,2008-01-02,3,69.96
10,982,2,Tuna,Roystad,2014-04-28,9,14.3
60,592,5,Gloves,Leblancstad,2006-06-25,10,71.22
79,343,8,Hat,North Caseyburgh,2018-06-21,1,43.41
10,100,8,Chips,Lake Lauren,2013-02-25,0,60.6
38,592,5,Soap,South Lisafort,2003-06-29,7,57.93
16,517,9,Soap,Port Brooke,2020-09-29,3,28.9
73,818,10,Pants,Taylorside,2022-04-15,1,66.2
3,984,3,Cheese,Beverlyfurt,2015-02-14,0,74.68
42,676,3,Shoes,Port Nichole,2000-07-29,9,47.36
51,936,1,Pizza,Lake Dawn,2026-08-06,4,43.93
85,990,7,Gloves,East Debra,2006-07-15,2,19.11
76,85,7,Ball,Collinborough,2014-04-20,0,18.83
85,436,1,Hat,Tinaville,2013-04-28,6,71.3
36,64,10,Computer,North Sarah,2000-08-16,3,49.9
76,674,9,Tuna,South Michellefort,2000-08-18,4,18.29
15,580,4,Shoes,South Caitlin,2021-07-25,8,45.5
62,625,6,Hat,Lake Courtney,2018-05-12,6,46.7
9,910,3,Bike,New Keithport,2019-11-06,3,22.19
81,856,9,Pants,West Erica,2023-04-29,8,14.39
20,430,2,Ball,West Johnhaven,2018-12-18,5,27.43
99,138,10,Cheese,Lake Shelbyfurt,2022-02-22,9,37.3
0,295,9,Fish,New Deborahville,2012-05-13,10,14.42
69,436,1,Pants,East Danielburgh,2021-12-30,3,16.16
71,990,10,Sausages,Martinhaven,2011-06-13,9,11.77
65,616,6,Tuna,Mcguireside,2002-09-18,4,40.53
47,66,6,Bike,Davidland,2005-12-26,5,55.2
60,405,9,Salad,Joelberg,2025-04-22,5,16.87
38,944,7,Sausages,North Latoya,2026-02-21,7,55.71
41,259,1,Soap,Port Carrieshire,2012-01-29,2,35.66
84,379,2,Fish,Port Michael,2006-08-08,6,57.97
99,255,8,Pants,South Anthony,2018-01-09,8,31.24
44,521,5,Chips,Ericville,2021-10-16,3,36.4
22,852,4,Gloves,New Joseph,2020-01-17,3,22.99
6,168,4,Bike,Antoniobury,2013-05-01,0,26.1
88,935,10,Shoes,Aliciaport,2002-03-23,8,74.1
65,856,5,Salad,Wongview,2026-07-31,0,26.9
26,430,8,Keyboard,Danaton,2025-12-14,6,50.37
16,511,9,Chips,Humphreytown,2000-04-08,10,44.87
73,594,6,Fish,Davisport,2008-09-16,3,36.5
56,786,4,Shirt,West Justinmouth,2021-01-24,3,59.5
58,579,10,Soap,Kellyville,2024-08-11,10,55.5
63,895,6,Chair,East Michael,2025-11-30,8,27.66
78,544,3,Hat,North Wendyport,2016-04-26,1,14.69
36,667,1,Hat,Courtneyside,2013-09-07,5,51.49
70,136,7,Tuna,West Calebview,2004-09-25,3,36.17
74,190,3,Salad,Perezbury,2004-07-21,9,50.73
44,822,10,Computer,South Juliehaven,2023-12-22,4,71.32
78,889,9,Chicken,Kiddmouth,2020-03-02,4,12.7
21,494,2,Pants,Willieport,2020-06-27,2,52.21
96,704,7,Fish,New William,2003-06-15,7,56.54
85,78,3,Hat,Port Riley,2004-11-04,4,53.63
66,845,5,Cheese,Khanfort,2000-12-19,2,59.61
11,589,5,Ball,Elizabethview,2001-10-23,0,13.42
34,113,8,Bike,Benjaminville,2011-10-11,7,43.73
78,210,4,Computer,Lake Benjaminland,2013-04-30,8,62.6
52,663,7,Salad,East Kevinton,2003-03-15,6,58.24
67,660,5,Sausages,Michaelland,2012-03-25,7,28.1
20,750,7,Chicken,Veronicaborough,2003-09-26,4,74.14
74,832,8,Chicken,Lake Brittany,2009-03-21,10,37.89
98,839,3,Mouse,North Jamesview,2010-03-11,10,29.53
30,871,7,Bike,Port Hannah,2008-09-27,0,36.62
84,501,6,Gloves,Melindaburgh,2019-07-05,9,29.29
95,950,7,Bike,East Nicole,2023-11-14,1,40.93
20,208,9,Pizza,Roblesfurt,2003-02-04,5,65.14
1,710,9,Pizza,North Darlenefort,2024-07-15,4,14.85
32,176,4,Chicken,New Samuelburgh,2009-04-08,8,61.24
27,153,9,Hat,Lake Crystalstad,2016-03-15,3,24.34
87,899,2,Sausages,Laurenberg,2007-05-30,10,27.2
78,457,1,Shoes,Lake Georgeshire,2011-10-30,9,27.19
34,589,1,Fish,Williamside,2007-10-31,5,20.35
96,898,8,Shoes,Williamston,2026-10-03,9,61.7
9,448,2,Salad,New Christopher,2021-02-05,1,44.2
95,420,1,Bike,Lake Ian,2011-12-27,1,34.98
54,306,1,Bacon,North Nicholasberg,2024-05-03,3,11.52
38,290,4,Hat,Ashleyville,2012-07-30,4,33.29
71,658,2,Cheese,Holtland,2007-05-26,2,14.88
38,485,2,Gloves,New Brookeburgh,2014-03-01,4,61.11
18,520,3,Pants,Alexmouth,2014-07-07,7,54.17
57,385,1,Tuna,Romerochester,2008-04-11,7,65.58
4,362,1,Gloves,North Barbaramouth,2009-08-26,4,56.14
35,709,9,Pizza,Port Kaylaland,2018-01-27,0,59.61
6,539,6,Salad,Cainchester,2020-11-12,9,12.25
23,638,8,Keyboard,Port Laura,2019-09-27,0,56.36
62,349,3,Chicken,Brettchester,2006-09-09,5,12.5
85,258,10,Chips,Mitchellton,2016-05-12,6,47.16
69,889,4,Pants,North Alanland,2011-12-11,10,37.82
68,100,4,Car,New Teresaland,2021-12-13,8,31.25
2,181,7,Towels,Wagnerburgh,2004-08-03,7,57.61
97,805,3,Salad,East Annamouth,2017-05-21,4,62.37
37,155,4,Bike,Frankview,2010-05-17,2,67.75
43,587,4,Shirt,Johnsonmouth,2005-01-08,2,44.4
28,943,9,Shoes,Freemantown,2022-05-05,0,43.95
50,477,1,Chips,Carlaland,2023-05-17,8,58.68
62,659,4,Gloves,Jefferytown,2025-07-15,9,10.86
13,499,7,Bike,Denisechester,2015-10-10,2,70.82
90,261,2,Pizza,New Joshua,2006-10-17,0,29.94
12,967,4,Pants,Barrybury,2014-08-07,9,13.64
51,250,7,Shoes,Port Shannonborough,2002-06-01,6,66.15
10,463,7,Tuna,Cobbland,2012-06-18,0,64.89
11,326,2,Computer,Lake Cindy,2022-12-09,1,49.7
72,554,10,Mouse,Danielsville,2019-05-18,4,51.17
8,623,10,Car,Brownfurt,2006-09-14,5,12.58
82,641,6,Soap,Woodberg,2013-01-25,4,36.8
75,225,4,Table,East Christopher,2007-08-22,6,72.66
19,554,9,Bike,Snydershire,2000-12-26,10,17.18
11,646,7,Soap,Courtneytown,2001-06-27,3,63.2
14,187,5,Table,North Robertshire,2007-03-07,8,29.23
5,155,2,Computer,Kennethborough,2014-04-25,0,51.1
39,845,6,Chicken,North Debbieville,2014-10-24,6,74.5
89,502,6,Towels,Ronaldhaven,2020-01-01,9,10.8
0,286,9,Pants,Morganfurt,2001-06-20,2,41.3
67,351,7,Shoes,Benjamintown,2005-02-06,0,50.69915888294714
3,888,9,Sausages,Sheppardtown,2004-10-17,3,33.67
79,83,8,Computer,Camachochester,2018-12-26,4,11.45
86,749,1,Computer,New Trevormouth,2004-08-13,9,74.42
46,632,8,Chair,Michellehaven,2003-11-08,8,56.88
28,537,8,Pizza,Greenshire,2018-12-16,1,19.65
89,782,5,Tuna,North Jacquelinestad,2002-11-18,2,46.58
63,263,8,Keyboard,Debbiebury,2023-09-26,2,27.48
3,331,2,Car,Lake Christine,2002-12-07,5,62.81
57,941,2,Pants,South Hollyfort,2008-11-28,0,39.37
41,921,2,Shoes,Michaelville,2018-03-02,2,16.74
15,295,8,Mouse,Rebeccaberg,2007-03-06,7,65.4
45,76,9,Mouse,Robertfurt,2011-11-14,8,47.66
57,199,2,Pizza,New Amandachester,2026-12-05,4,28.38
5,233,4,Chips,Lucasville,2008-07-31,10,31.93
98,134,4,Mouse,South Justin,2021-07-03,0,12.32
38,476,5,Chips,Smithland,2025-11-11,3,12.93
44,423,9,Hat,East Anthonyton,2014-05-13,9,12.21
25,890,3,Salad,Port Jenniferport,2024-10-28,5,36.52
44,996,2,Shoes,Pratttown,2008-04-13,8,41.69
57,965,1,Computer,Romeroberg,2024-07-06,9,52.27
34,684,2,Pants,Ryanton,2000-12-11,4,48.41
37,354,5,Sausages,Johnsonfurt,2005-11-01,9,57.49
81,757,4,Pants,East Benjamin,2013-07-20,2,35.0
43,749,4,Towels,North Johnmouth,2018-04-10,8,50.3
61,279,10,Tuna,North Jessicamouth,2011-11-11,1,67.16
38,196,3,Ball,New Aaron,2015-10-25,10,69.79
84,620,8,Shoes,Buchananton,2013-07-17,10,37.53
49,483,4,Shirt,Davischester,2007-10-22,0,28.36
42,164,2,Bacon,Ashleyburgh,2017-04-05,8,34.79
97,967,2,Bike,North Julia,2016-06-14,0,71.15
22,570,8,Sausages,West Kristen,2007-09-17,8,53.36
49,209,8,Ball,South Elizabethshire,2018-11-30,5,57.21
74,226,1,Keyboard,Marystad,2020-08-30,7,51.39
6,937,7,Bacon,Jamietown,2013-04-04,4,54.62
16,363,9,Chair,Danielfurt,2021-02-20,0,29.44
55,98,3,Bike,Josephstad,2026-06-16,3,27.63
72,785,1,Soap,North Casey,2006-06-30,2,36.25
63,442,5,Pizza,Willieside,2023-04-09,0,41.61
82,888,2,Tuna,West Kevinborough,2003-06-05,3,48.3
6,200,9,Soap,New Stephanieside,2006-03-20,6,48.75
84,647,4,Hat,Dennisburgh,2020-04-04,4,44.19
42,255,10,Sausages,South Anne,2024-05-29,5,43.27
39,917,1,Shirt,Ayalaberg,2002-10-26,9,25.3
89,308,8,Shirt,Foxstad,2003-02-19,3,38.7
99,181,7,Ball,South Codyville,2024-09-11,6,32.7
1,101,4,Cheese,East Michael,2004-06-05,3,23.39
3,267,5,Bacon,Lake Adam,2000-07-26,2,66.39
71,818,3,Shoes,Steelechester,2016-11-15,1,43.75
63,420,8,Ball,Allenside,2026-05-19,2,44.67
25,569,2,Computer,Jenkinsburgh,2007-10-31,6,25.34
68,915,2,Table,West Stephanieville,2017-08-19,0,42.7
47,579,7,Ball,Christineburgh,2004-12-28,5,64.83
27,383,9,Salad,Amymouth,2018-05-29,3,57.46
58,119,6,Bike,Lake Heather,2024-04-19,4,32.42
45,788,7,Hat,Leonardland,2019-11-30,9,15.47
24,594,3,Shoes,Atkinsborough,2018-10-05,1,74.86
70,819,1,Bike,Patricktown,2003-12-31,7,62.59
2,549,2,Computer,Lake Juan,2015-12-05,3,35.8
65,976,1,Chicken,West Christinemouth,2013-08-30,2,66.3
96,137,9,Bacon,Herreraview,2002-10-28,3,15.89
52,317,9,Salad,Lake Dylanport,2014-03-13,10,57.34
63,328,9,Computer,East Taylorbury,2025-06-01,1,55.9
66,224,3,Towels,Amandabury,2006-09-08,2,71.88
71,341,9,Chips,Nicoletown,2025-12-16,0,61.71
2,309,9,Computer,East Julia,2010-11-15,0,35.31
52,398,9,Towels,West Richard,2022-09-19,10,27.3
10,399,7,Shirt,Gloriaview,2013-03-27,10,16.34
1,431,3,Chicken,North Richard,2001-01-12,1,43.55
5,687,8,Shirt,Saramouth,2024-01-18,2,74.44
13,885,1,Pizza,Flowersberg,2007-01-24,9,18.54
1,898,3,Chicken,South Lisa,2002-02-19,5,43.26
16,743,4,Tuna,East Beth,2015-10-16,2,17.31
28,425,10,Bike,East Carlystad,2016-01-25,10,23.39
24,512,8,Fish,Harrisberg,2019-10-25,1,18.89
60,654,6,Chair,New Carmen,2011-04-15,4,33.8
10,749,8,Mouse,Robertbury,2012-09-09,1,45.36
72,276,1,Salad,Jonesfort,2021-02-14,2,23.27
29,69,7,Mouse,Simonchester,2001-01-26,4,55.18
50,303,7,Fish,Rebekahmouth,2011-03-17,8,42.0
37,895,4,Chair,Shannonberg,2010-11-27,6,24.6
30,273,2,Chips,Port Laurabury,2004-03-09,5,57.35
85,601,6,Ball,Donaldchester,2019-10-13,9,24.56
34,102,8,Mouse,Lake Amandaport,2017-02-11,8,21.98
68,669,5,Shirt,Kimberlymouth,2000-09-28,1,66.51
3,138,10,Chips,Port Christine,2014-03-12,6,30.7
83,174,9,Chips,Christophermouth,2026-04-22,1,57.44
43,530,4,Mouse,South Shaneville,2025-02-10,3,71.57
84,274,6,Tuna,Kevinville,2018-12-02,5,47.29
3,984,3,Chips,Lake Kevin,2005-09-27,1,14.35
66,441,7,Towels,North Angela,2024-09-20,10,67.25
76,171,2,Tuna,New Matthewland,2006-09-11,8,12.53
52,496,7,Fish,Jasonfurt,2019-03-30,1,10.73
57,450,6,Bike,Cassandramouth,2018-06-16,4,59.28
78,633,9,Bike,Patriciaport,2004-10-27,1,24.7
64,673,5,Mouse,Tammystad,2001-12-01,10,13.64
88,307,2,Pants,Phillipside,2019-12-14,5,34.44
88,926,1,Bacon,Christinastad,2018-11-13,1,70.39
5,536,9,Towels,East Juliechester,2024-06-09,7,44.76
73,636,3,Shoes,South Saraside,2006-12-15,2,27.52
95,264,3,Fish,West Molly,2003-05-27,3,32.78
82,823,7,Ball,Lake Eric,2025-02-15,2,40.21
80,59,8,Hat,Watkinsport,2004-09-02,5,72.4
100,210,2,Chicken,Stephensonburgh,2021-11-21,3,41.2
75,138,4,Gloves,Kellytown,2015-10-05,7,23.73
28,177,8,Gloves,Alexisville,2020-07-28,3,16.75
16,856,2,Chair,South Kimberlyland,2002-07-11,3,60.78567097492251
41,316,8,Chips,North Jenniferland,2021-11-09,5,33.67
14,921,1,Ball,Port Abigail,2010-05-20,1,19.8
66,775,7,Pizza,Michaelville,2008-02-18,5,32.56
49,441,1,Tuna,Sarahborough,2002-08-14,8,30.57
86,790,4,Car,Garciabury,2020-04-18,10,70.79
81,687,6,Towels,Port Peterton,2013-12-16,6,55.32
19,984,7,Gloves,Gordonview,2022-06-21,8,42.46
30,422,5,Mouse,Justinfort,2007-01-22,3,67.5
55,565,8,Bacon,North Traceyfort,2005-01-20,5,17.48
21,419,7,Gloves,Hallfurt,2000-09-10,1,73.74
38,263,9,Pants,South Robert,2013-10-28,9,28.59
45,138,9,Car,Devonborough,2013-02-02,8,52.9
55,715,7,Pants,Welchside,2017-02-03,6,40.11
10,379,3,Car,Port Catherine,2022-05-30,6,44.41
41,637,6,Fish,West Jamie,2010-11-28,1,55.3
97,770,1,Chair,West Andreashire,2009-07-19,7,16.81
99,414,9,Pants,West Vincent,2014-10-20,8,56.26
63,570,6,Keyboard,Stevenston,2003-06-15,7,18.41
70,301,4,Pants,Curtisfurt,2016-01-11,4,44.74
47,793,6,Chair,East Jaredfort,2017-05-14,0,12.37
62,740,1,Chair,New Sierrastad,2025-03-05,6,37.24
26,328,6,Ball,Reedland,2011-10-11,7,56.6
11,601,6,Cheese,East Chelsea,2013-05-04,3,43.27
24,686,1,Computer,West Megantown,2018-12-23,7,71.86
89,486,1,Ball,North Leslie,2005-06-14,9,42.46
35,959,3,Pizza,Port Melissastad,2019-09-18,1,73.11
30,871,9,Salad,Lake Dennis,2002-01-13,1,27.8
41,289,8,Sausages,Michealchester,2019-07-20,7,10.87287723422202
2,885,1,Ball,East Theresa,2012-03-12,1,14.18
7,267,5,Pizza,East Sandra,2024-02-09,2,13.1
59,493,6,Cheese,Barbaraberg,2010-04-01,0,72.0
71,687,4,Chair,Riosmouth,2003-01-31,0,22.0
76,273,6,Fish,West Tammyshire,2008-08-16,0,38.4
32,945,2,Bike,Cabreratown,2020-01-28,6,28.44
72,157,2,Mouse,Darrellfort,2026-08-16,9,56.83
51,377,6,Sausages,Hensleyton,2023-03-25,6,62.34
48,353,1,Cheese,Nicolechester,2011-05-28,1,29.72
62,606,1,Ball,Rodrigueztown,2017-05-23,5,63.41
8,594,6,Car,Robertston,2016-03-31,2,68.87
60,108,3,Soap,Foxchester,2015-10-26,3,64.44
20,759,5,Chair,North Nicolebury,2019-12-31,7,49.83
12,285,3,Salad,Philipport,2012-08-06,10,61.84
11,184,10,Gloves,South Matthew,2010-01-15,10,42.13
1,423,2,Shirt,West Anthonystad,2004-06-13,9,21.35
76,578,7,Pizza,Lake Tiffany,2026-12-13,6,36.71
58,660,5,Pizza,Chrisstad,2026-03-17,5,23.77
98,495,1,Sausages,South Gregory,2021-08-19,3,33.59
8,548,7,Gloves,Richmondburgh,2005-04-25,7,44.99
38,227,8,Shoes,Richardfurt,2012-07-21,1,30.0
36,341,9,Hat,South Donaldbury,2025-08-06,1,67.25
50,529,8,Salad,Beardbury,2023-10-30,3,41.93
27,408,9,Mouse,Loweryfurt,2009-07-18,5,61.7
76,913,8,Pants,Alexanderchester,2007-08-31,7,32.13
44,847,2,Mouse,North Justin,2025-04-30,7,14.2
36,124,10,Soap,Nicholetown,2012-02-09,8,73.36
30,974,1,Shirt,North Susan,2019-03-05,3,32.59
23,875,2,Salad,Amberborough,2002-04-11,4,45.36
20,640,8,Towels,New Dawnfort,2026-07-15,2,53.25
33,234,6,Pants,Pricemouth,2011-07-29,5,62.15
93,408,8,Soap,Lake Kylehaven,2010-07-27,6,35.97
83,754,1,Gloves,Rodriguezview,2018-06-22,8,54.18
